InvoiceNo,InvoiceDate,CustomerID
564820,2011-08-30 12:16:00,
564821,2011-08-30 12:16:00,14078.0
564825,2011-08-30 12:26:00,
564835,2011-08-30 12:31:00,
564836,2011-08-30 12:32:00,17402.0
564837,2011-08-30 12:40:00,
564838,2011-08-30 12:43:00,
564839,2011-08-30 12:45:00,13524.0
564840,2011-08-30 12:49:00,
564841,2011-08-30 13:42:00,
564842,2011-08-30 13:47:00,16133.0
564843,2011-08-30 14:09:00,15866.0
564844,2011-08-30 14:11:00,
C564845,2011-08-30 14:20:00,17416.0
564846,2011-08-30 15:16:00,14507.0
564847,2011-08-30 15:31:00,
564848,2011-08-30 15:37:00,16928.0
564849,2011-08-30 15:42:00,17675.0
564850,2011-08-30 16:43:00,17298.0
564851,2011-08-30 16:53:00,13183.0
564852,2011-08-30 17:23:00,14976.0
564853,2011-08-31 08:55:00,12423.0
C564854,2011-08-31 08:56:00,17865.0
564855,2011-08-31 09:10:00,16746.0
564856,2011-08-31 09:11:00,12477.0
564857,2011-08-31 09:23:00,
564858,2011-08-31 09:44:00,12484.0
564859,2011-08-31 09:55:00,14057.0
564860,2011-08-31 10:06:00,17725.0
564861,2011-08-31 10:21:00,17315.0
564862,2011-08-31 10:24:00,12678.0
564863,2011-08-31 10:30:00,15491.0
564866,2011-08-31 10:40:00,14660.0
564868,2011-08-31 10:42:00,16842.0
564871,2011-08-31 10:46:00,17949.0
564872,2011-08-31 10:47:00,16083.0
564895,2011-08-31 10:55:00,15596.0
564896,2011-08-31 11:06:00,13726.0
564897,2011-08-31 11:22:00,12678.0
564898,2011-08-31 11:25:00,14513.0
C564899,2011-08-31 11:31:00,14646.0
C564900,2011-08-31 11:34:00,12948.0
564901,2011-08-31 11:40:00,15690.0
564902,2011-08-31 11:50:00,18198.0
C564903,2011-08-31 12:05:00,16984.0
564904,2011-08-31 12:11:00,15984.0
C564905,2011-08-31 12:16:00,17450.0
564906,2011-08-31 12:18:00,12682.0
C564907,2011-08-31 12:24:00,18225.0
C564908,2011-08-31 12:26:00,17705.0
C564909,2011-08-31 12:29:00,15498.0
564910,2011-08-31 12:31:00,13993.0
C564911,2011-08-31 12:32:00,16133.0
564912,2011-08-31 12:33:00,12490.0
C564913,2011-08-31 12:39:00,12560.0
564914,2011-08-31 12:40:00,
564915,2011-08-31 12:41:00,
564916,2011-08-31 12:42:00,
564917,2011-08-31 12:42:00,
564918,2011-08-31 12:42:00,
564919,2011-08-31 12:43:00,
564920,2011-08-31 12:43:00,
564921,2011-08-31 12:43:00,
564922,2011-08-31 12:43:00,
564923,2011-08-31 12:44:00,
564924,2011-08-31 12:44:00,
564925,2011-08-31 12:45:00,
564926,2011-08-31 12:45:00,
564927,2011-08-31 12:45:00,
564928,2011-08-31 12:46:00,
564929,2011-08-31 12:46:00,
C564940,2011-08-31 13:10:00,12931.0
C564941,2011-08-31 13:18:00,13709.0
C564942,2011-08-31 13:19:00,18097.0
564943,2011-08-31 13:23:00,17706.0
C564944,2011-08-31 13:24:00,13078.0
C564945,2011-08-31 13:26:00,16652.0
C564946,2011-08-31 13:27:00,13534.0
C564947,2011-08-31 13:29:00,17747.0
C564948,2011-08-31 13:29:00,14895.0
564950,2011-08-31 13:31:00,17320.0
C564949,2011-08-31 13:31:00,17706.0
564951,2011-08-31 13:35:00,
C564952,2011-08-31 13:36:00,14188.0
564953,2011-08-31 13:37:00,17588.0
564954,2011-08-31 13:39:00,
C564955,2011-08-31 13:39:00,15786.0
C564956,2011-08-31 13:41:00,16303.0
564957,2011-08-31 13:55:00,15260.0
564958,2011-08-31 13:56:00,13089.0
564959,2011-08-31 14:22:00,17299.0
C564960,2011-08-31 14:24:00,14525.0
564961,2011-08-31 14:28:00,14525.0
564962,2011-08-31 14:35:00,17777.0
564963,2011-08-31 14:52:00,15582.0
C564964,2011-08-31 15:00:00,17315.0
564965,2011-08-31 15:07:00,17677.0
564966,2011-08-31 15:08:00,17677.0
564967,2011-08-31 15:13:00,17659.0
C564971,2011-08-31 15:29:00,13466.0
564972,2011-08-31 15:30:00,12621.0
564974,2011-08-31 15:32:00,
564975,2011-08-31 15:35:00,17097.0
564976,2011-08-31 15:49:00,17315.0
564995,2011-08-31 16:09:00,16780.0
C564996,2011-08-31 16:10:00,17677.0
C564997,2011-08-31 16:13:00,15625.0
C564998,2011-08-31 16:14:00,17581.0
C565001,2011-08-31 16:23:00,17675.0
565014,2011-08-31 16:28:00,16180.0
C565016,2011-08-31 16:28:00,15764.0
C565023,2011-08-31 16:30:00,12901.0
C565025,2011-08-31 16:32:00,13050.0
C565026,2011-08-31 16:34:00,13694.0
565042,2011-08-31 17:01:00,
565043,2011-08-31 17:01:00,
C565044,2011-08-31 17:02:00,12931.0
565045,2011-08-31 17:03:00,
565046,2011-08-31 17:04:00,
565047,2011-08-31 17:04:00,
565048,2011-08-31 17:06:00,
565049,2011-08-31 17:09:00,
C565050,2011-08-31 17:10:00,12381.0
565052,2011-08-31 17:11:00,
565055,2011-08-31 17:11:00,
565056,2011-08-31 17:12:00,16278.0
565057,2011-08-31 17:12:00,
565060,2011-08-31 17:15:00,
565063,2011-08-31 17:15:00,
565067,2011-08-31 17:16:00,15856.0
565069,2011-08-31 17:18:00,
565070,2011-08-31 17:18:00,
565071,2011-08-31 17:21:00,
565072,2011-08-31 17:22:00,
C565075,2011-08-31 17:25:00,13408.0
565076,2011-08-31 17:30:00,
C565077,2011-08-31 17:31:00,17451.0
C565078,2011-08-31 17:45:00,16422.0
565080,2011-09-01 08:25:00,13509.0
565081,2011-09-01 09:03:00,
565082,2011-09-01 09:15:00,13305.0
565083,2011-09-01 09:19:00,16187.0
565084,2011-09-01 09:39:00,17306.0
C565085,2011-09-01 09:40:00,12474.0
565086,2011-09-01 09:57:00,13631.0
565087,2011-09-01 10:03:00,13276.0
565088,2011-09-01 10:11:00,16145.0
C565089,2011-09-01 10:27:00,12645.0
565090,2011-09-01 10:28:00,17572.0
565091,2011-09-01 10:28:00,16011.0
565092,2011-09-01 10:36:00,14092.0
565093,2011-09-01 10:38:00,13408.0
565114,2011-09-01 11:15:00,13588.0
565115,2011-09-01 11:22:00,16880.0
565116,2011-09-01 11:30:00,13089.0
565117,2011-09-01 11:33:00,13089.0
565118,2011-09-01 11:33:00,15039.0
565119,2011-09-01 11:38:00,16722.0
565120,2011-09-01 11:41:00,15206.0
565121,2011-09-01 11:43:00,14239.0
565122,2011-09-01 11:48:00,13069.0
565123,2011-09-01 11:56:00,17949.0
565124,2011-09-01 12:09:00,12436.0
565125,2011-09-01 12:16:00,14217.0
565126,2011-09-01 12:17:00,17653.0
565127,2011-09-01 12:28:00,13147.0
565128,2011-09-01 12:34:00,15189.0
565129,2011-09-01 12:41:00,15719.0
565133,2011-09-01 12:46:00,13458.0
565139,2011-09-01 12:50:00,16422.0
C565140,2011-09-01 12:56:00,17841.0
565141,2011-09-01 13:40:00,17841.0
565142,2011-09-01 13:46:00,17386.0
565143,2011-09-01 13:47:00,17386.0
565144,2011-09-01 13:50:00,16456.0
565145,2011-09-01 13:50:00,12415.0
565146,2011-09-01 13:51:00,12415.0
565147,2011-09-01 13:53:00,16187.0
565149,2011-09-01 14:13:00,14414.0
565150,2011-09-01 14:26:00,14298.0
565151,2011-09-01 14:29:00,16923.0
565152,2011-09-01 14:42:00,17799.0
565153,2011-09-01 14:47:00,18241.0
565154,2011-09-01 14:57:00,13470.0
565155,2011-09-01 14:58:00,16672.0
565156,2011-09-01 15:04:00,13045.0
565157,2011-09-01 15:08:00,16168.0
565158,2011-09-01 15:21:00,17024.0
565181,2011-09-01 15:52:00,17381.0
565186,2011-09-01 15:56:00,17220.0
565192,2011-09-01 15:59:00,17220.0
565197,2011-09-01 16:16:00,13376.0
565198,2011-09-01 16:18:00,16729.0
565199,2011-09-01 16:30:00,18171.0
565200,2011-09-01 16:30:00,17576.0
565201,2011-09-01 16:41:00,14907.0
565202,2011-09-01 16:44:00,14482.0
565204,2011-09-01 16:45:00,15829.0
565205,2011-09-01 16:45:00,14735.0
565206,2011-09-01 16:46:00,12971.0
565207,2011-09-01 16:46:00,16764.0
565208,2011-09-01 16:50:00,18172.0
565209,2011-09-01 16:59:00,15910.0
565210,2011-09-01 17:09:00,17750.0
565211,2011-09-01 17:14:00,16638.0
565212,2011-09-01 17:14:00,12828.0
565213,2011-09-01 17:19:00,14911.0
565214,2011-09-01 17:20:00,14911.0
C565215,2011-09-01 17:22:00,16474.0
565216,2011-09-01 17:38:00,12971.0
565217,2011-09-01 17:40:00,13099.0
565218,2011-09-01 17:45:00,12739.0
565219,2011-09-01 18:07:00,14420.0
565220,2011-09-01 18:20:00,13437.0
565221,2011-09-01 18:49:00,16525.0
565222,2011-09-01 18:54:00,13629.0
565223,2011-09-01 19:08:00,15410.0
565224,2011-09-01 19:11:00,14713.0
565225,2011-09-01 19:34:00,16808.0
565226,2011-09-02 08:50:00,16992.0
C565227,2011-09-02 09:06:00,12708.0
565228,2011-09-02 09:09:00,16333.0
C565229,2011-09-02 09:12:00,17450.0
565230,2011-09-02 09:24:00,16705.0
565231,2011-09-02 09:26:00,
565232,2011-09-02 09:30:00,
565233,2011-09-02 09:34:00,
565234,2011-09-02 09:38:00,
565235,2011-09-02 09:43:00,13418.0
565236,2011-09-02 09:45:00,14276.0
C565237,2011-09-02 09:47:00,14299.0
565238,2011-09-02 09:48:00,16945.0
565239,2011-09-02 09:51:00,12670.0
565240,2011-09-02 10:05:00,17949.0
565241,2011-09-02 10:06:00,17949.0
565242,2011-09-02 10:13:00,14436.0
565243,2011-09-02 10:20:00,16735.0
565244,2011-09-02 10:21:00,16735.0
565245,2011-09-02 10:24:00,16678.0
565246,2011-09-02 10:27:00,12408.0
565247,2011-09-02 10:31:00,15864.0
565248,2011-09-02 10:34:00,15860.0
565249,2011-09-02 10:38:00,18027.0
565250,2011-09-02 10:42:00,13643.0
565251,2011-09-02 10:49:00,12748.0
565261,2011-09-02 10:53:00,12474.0
565275,2011-09-02 11:08:00,
C565284,2011-09-02 11:31:00,12471.0
565285,2011-09-02 11:34:00,16013.0
565286,2011-09-02 11:39:00,
565287,2011-09-02 11:42:00,12483.0
565288,2011-09-02 11:43:00,
565289,2011-09-02 11:43:00,14911.0
C565290,2011-09-02 11:46:00,16092.0
565291,2011-09-02 11:53:00,18102.0
565292,2011-09-02 11:54:00,16102.0
565293,2011-09-02 11:59:00,17857.0
C565294,2011-09-02 12:00:00,12423.0
565295,2011-09-02 12:01:00,12794.0
565296,2011-09-02 12:04:00,
565297,2011-09-02 12:06:00,
565302,2011-09-02 12:16:00,
565303,2011-09-02 12:17:00,
565304,2011-09-02 12:18:00,
C565305,2011-09-02 12:18:00,15311.0
565306,2011-09-02 12:20:00,
565307,2011-09-02 12:20:00,
565308,2011-09-02 12:22:00,
565309,2011-09-02 12:25:00,15311.0
565310,2011-09-02 12:26:00,
565311,2011-09-02 12:33:00,16210.0
565312,2011-09-02 12:37:00,14527.0
C565313,2011-09-02 12:41:00,14527.0
565314,2011-09-02 12:43:00,
565315,2011-09-02 12:51:00,14019.0
565316,2011-09-02 12:52:00,15628.0
565317,2011-09-02 13:00:00,12921.0
565318,2011-09-02 13:01:00,12921.0
565319,2011-09-02 13:07:00,
565320,2011-09-02 13:10:00,16745.0
565321,2011-09-02 13:14:00,12437.0
565322,2011-09-02 13:15:00,12437.0
C565323,2011-09-02 13:16:00,14606.0
565324,2011-09-02 13:18:00,13232.0
565325,2011-09-02 13:22:00,16086.0
565326,2011-09-02 13:41:00,16706.0
565327,2011-09-02 13:48:00,12832.0
565328,2011-09-02 13:50:00,14004.0
565329,2011-09-02 13:54:00,14606.0
565330,2011-09-02 13:55:00,16989.0
565331,2011-09-02 13:59:00,16674.0
565332,2011-09-02 14:09:00,13695.0
565333,2011-09-02 14:23:00,12375.0
565338,2011-09-02 14:39:00,14948.0
565346,2011-09-02 14:41:00,
565350,2011-09-02 14:42:00,14178.0
565366,2011-09-02 14:56:00,17091.0
565367,2011-09-02 14:56:00,17091.0
565368,2011-09-02 14:59:00,
565369,2011-09-02 15:02:00,
565370,2011-09-02 15:04:00,
565371,2011-09-02 15:04:00,
565372,2011-09-02 15:05:00,17090.0
565376,2011-09-02 15:10:00,
565377,2011-09-02 15:12:00,18087.0
565378,2011-09-02 15:16:00,
C565379,2011-09-02 15:17:00,14415.0
565380,2011-09-02 15:20:00,14463.0
565381,2011-09-02 15:23:00,16173.0
565383,2011-09-02 15:45:00,14096.0
565384,2011-09-02 15:45:00,13507.0
C565382,2011-09-02 15:45:00,14096.0
565385,2011-09-02 15:46:00,
565386,2011-09-02 15:48:00,17997.0
565387,2011-09-02 15:50:00,14560.0
565388,2011-09-02 15:56:00,14415.0
565389,2011-09-02 16:19:00,
C565390,2011-09-02 16:23:00,13408.0
565396,2011-09-02 16:39:00,
565397,2011-09-02 16:43:00,14171.0
565398,2011-09-02 16:50:00,15856.0
565399,2011-09-02 16:53:00,12748.0
565400,2011-09-02 16:58:00,
565401,2011-09-02 17:38:00,16686.0
C565402,2011-09-02 17:51:00,16401.0
C565403,2011-09-02 17:53:00,16187.0
565404,2011-09-04 10:35:00,13434.0
565405,2011-09-04 10:51:00,14211.0
565406,2011-09-04 10:59:00,13804.0
565407,2011-09-04 11:00:00,16983.0
565408,2011-09-04 11:12:00,16813.0
565409,2011-09-04 11:15:00,16761.0
565410,2011-09-04 11:17:00,14691.0
565411,2011-09-04 11:22:00,13772.0
565412,2011-09-04 11:36:00,14156.0
565413,2011-09-04 11:49:00,18223.0
565414,2011-09-04 11:54:00,15046.0
565415,2011-09-04 12:00:00,14067.0
565416,2011-09-04 12:00:00,12710.0
565417,2011-09-04 12:04:00,15738.0
565418,2011-09-04 12:07:00,13576.0
565419,2011-09-04 12:07:00,13808.0
565420,2011-09-04 12:09:00,16326.0
565421,2011-09-04 12:10:00,16744.0
C565422,2011-09-04 12:15:00,17774.0
565423,2011-09-04 12:23:00,12569.0
565424,2011-09-04 12:24:00,15215.0
C565425,2011-09-04 12:40:00,15561.0
565426,2011-09-04 12:41:00,12851.0
565427,2011-09-04 12:49:00,17774.0
C565428,2011-09-04 12:53:00,12867.0
565429,2011-09-04 12:54:00,16434.0
565430,2011-09-04 13:07:00,14335.0
565431,2011-09-04 13:15:00,14965.0
565432,2011-09-04 13:16:00,16241.0
565433,2011-09-04 13:20:00,14965.0
565434,2011-09-04 13:35:00,12867.0
565435,2011-09-04 13:38:00,16241.0
565436,2011-09-04 13:45:00,14189.0
565437,2011-09-04 13:48:00,17050.0
565438,2011-09-04 13:56:00,17229.0
565439,2011-09-04 13:56:00,14852.0
565440,2011-09-04 14:06:00,12709.0
565441,2011-09-04 14:08:00,13240.0
565442,2011-09-04 14:09:00,12627.0
565443,2011-09-04 14:22:00,12567.0
565444,2011-09-04 14:36:00,17894.0
565445,2011-09-04 14:50:00,13548.0
565446,2011-09-04 15:19:00,16057.0
565447,2011-09-04 15:20:00,14107.0
565448,2011-09-04 15:21:00,16057.0
565449,2011-09-04 15:21:00,16057.0
565450,2011-09-04 15:22:00,17722.0
565451,2011-09-04 15:37:00,15365.0
565452,2011-09-04 15:52:00,15187.0
565453,2011-09-04 16:05:00,15136.0
565454,2011-09-04 16:08:00,17410.0
565455,2011-09-04 16:09:00,
565456,2011-09-04 16:12:00,16629.0
565457,2011-09-05 09:07:00,14565.0
565458,2011-09-05 09:16:00,16523.0
565459,2011-09-05 09:20:00,16656.0
565460,2011-09-05 09:24:00,16843.0
565461,2011-09-05 09:34:00,18261.0
565462,2011-09-05 09:38:00,16551.0
565463,2011-09-05 09:45:00,13748.0
565464,2011-09-05 09:45:00,13748.0
565465,2011-09-05 09:46:00,15364.0
565466,2011-09-05 09:48:00,12422.0
565467,2011-09-05 09:49:00,14129.0
565468,2011-09-05 09:49:00,14129.0
565469,2011-09-05 10:00:00,17389.0
565470,2011-09-05 10:06:00,12576.0
565471,2011-09-05 10:12:00,13931.0
565472,2011-09-05 10:15:00,16255.0
565473,2011-09-05 10:27:00,16717.0
565474,2011-09-05 10:34:00,14156.0
565475,2011-09-05 10:47:00,14156.0
565476,2011-09-05 10:48:00,14156.0
C565477,2011-09-05 10:58:00,13630.0
565478,2011-09-05 11:18:00,15005.0
565479,2011-09-05 11:19:00,13999.0
565480,2011-09-05 11:27:00,18273.0
565481,2011-09-05 11:31:00,16891.0
565488,2011-09-05 11:38:00,15307.0
565491,2011-09-05 11:41:00,13881.0
565492,2011-09-05 11:43:00,13881.0
565513,2011-09-05 11:51:00,14401.0
565515,2011-09-05 11:51:00,17491.0
565519,2011-09-05 11:52:00,12502.0
565541,2011-09-05 12:00:00,14159.0
565542,2011-09-05 12:06:00,16820.0
565543,2011-09-05 12:07:00,
565544,2011-09-05 12:09:00,
565545,2011-09-05 12:09:00,
565556,2011-09-05 12:14:00,
565563,2011-09-05 12:18:00,14177.0
565565,2011-09-05 12:20:00,14534.0
565569,2011-09-05 12:21:00,14111.0
565577,2011-09-05 12:24:00,14177.0
565579,2011-09-05 12:35:00,18283.0
565580,2011-09-05 12:36:00,13851.0
C565581,2011-09-05 12:37:00,14565.0
C565582,2011-09-05 12:38:00,14156.0
565583,2011-09-05 12:41:00,12816.0
565584,2011-09-05 13:10:00,14243.0
565585,2011-09-05 13:22:00,16172.0
565586,2011-09-05 13:22:00,16172.0
565587,2011-09-05 13:38:00,12727.0
565588,2011-09-05 13:50:00,16918.0
565589,2011-09-05 13:52:00,17450.0
565590,2011-09-05 13:53:00,16029.0
565591,2011-09-05 13:54:00,16029.0
565592,2011-09-05 13:54:00,16029.0
565593,2011-09-05 14:07:00,17612.0
565594,2011-09-05 14:11:00,13510.0
565595,2011-09-05 14:13:00,13192.0
565596,2011-09-05 14:27:00,16444.0
C565597,2011-09-05 14:29:00,12709.0
565598,2011-09-05 14:30:00,14842.0
565610,2011-09-05 14:56:00,14849.0
565611,2011-09-05 14:57:00,14849.0
565612,2011-09-05 15:17:00,12616.0
565613,2011-09-05 15:19:00,13744.0
565614,2011-09-05 15:20:00,17309.0
C565615,2011-09-05 15:20:00,12683.0
565616,2011-09-05 15:26:00,15238.0
565617,2011-09-05 15:30:00,
565618,2011-09-05 15:40:00,15974.0
565631,2011-09-05 15:49:00,14680.0
565643,2011-09-05 15:56:00,13468.0
565644,2011-09-05 15:56:00,15491.0
565648,2011-09-05 16:22:00,18196.0
565649,2011-09-05 16:27:00,16712.0
565664,2011-09-05 17:36:00,13211.0
565665,2011-09-05 17:44:00,15856.0
C565666,2011-09-05 17:46:00,15856.0
565667,2011-09-06 08:34:00,17449.0
565668,2011-09-06 09:15:00,15291.0
565669,2011-09-06 09:18:00,17560.0
565670,2011-09-06 09:23:00,14944.0
C565671,2011-09-06 09:30:00,14796.0
565672,2011-09-06 09:34:00,17700.0
565673,2011-09-06 09:45:00,14441.0
565674,2011-09-06 09:49:00,15271.0
565675,2011-09-06 09:51:00,15513.0
565676,2011-09-06 09:53:00,15513.0
565677,2011-09-06 10:04:00,15521.0
565678,2011-09-06 10:04:00,15521.0
565679,2011-09-06 10:12:00,15199.0
565680,2011-09-06 10:27:00,14560.0
565682,2011-09-06 10:42:00,14796.0
C565681,2011-09-06 10:42:00,15521.0
C565683,2011-09-06 10:42:00,15521.0
565684,2011-09-06 10:46:00,16455.0
565685,2011-09-06 10:53:00,15671.0
565723,2011-09-06 11:29:00,14408.0
565724,2011-09-06 11:53:00,16168.0
565725,2011-09-06 11:55:00,13949.0
565726,2011-09-06 11:58:00,14360.0
565727,2011-09-06 11:58:00,13158.0
565728,2011-09-06 12:00:00,17716.0
565729,2011-09-06 12:01:00,17716.0
565730,2011-09-06 12:02:00,14715.0
565731,2011-09-06 12:02:00,17716.0
565732,2011-09-06 12:10:00,17068.0
565733,2011-09-06 12:11:00,16359.0
565734,2011-09-06 12:15:00,17191.0
565735,2011-09-06 12:25:00,16904.0
565736,2011-09-06 12:27:00,13784.0
565737,2011-09-06 12:27:00,16400.0
565738,2011-09-06 12:30:00,14667.0
565740,2011-09-06 12:31:00,15189.0
565741,2011-09-06 12:32:00,15189.0
565747,2011-09-06 12:38:00,14239.0
565748,2011-09-06 12:38:00,14156.0
565749,2011-09-06 12:44:00,14156.0
565750,2011-09-06 12:48:00,14208.0
565751,2011-09-06 12:56:00,16393.0
C565752,2011-09-06 12:58:00,17841.0
565753,2011-09-06 13:11:00,13538.0
565754,2011-09-06 13:11:00,15462.0
565755,2011-09-06 13:19:00,
565756,2011-09-06 13:20:00,18230.0
565757,2011-09-06 13:29:00,17339.0
565758,2011-09-06 13:29:00,16928.0
565759,2011-09-06 13:46:00,12720.0
565760,2011-09-06 13:47:00,12720.0
C565761,2011-09-06 13:59:00,16278.0
C565762,2011-09-06 14:05:00,14040.0
565763,2011-09-06 14:09:00,14739.0
565764,2011-09-06 14:10:00,
565765,2011-09-06 14:19:00,12526.0
565766,2011-09-06 14:23:00,17841.0
565767,2011-09-06 14:28:00,
565768,2011-09-06 14:29:00,14040.0
565769,2011-09-06 14:32:00,16175.0
565776,2011-09-06 14:38:00,15311.0
565777,2011-09-06 14:53:00,12569.0
565778,2011-09-06 15:04:00,17460.0
565779,2011-09-06 15:14:00,15804.0
565780,2011-09-06 15:30:00,13130.0
565781,2011-09-06 15:34:00,13098.0
565782,2011-09-06 15:48:00,12748.0
565783,2011-09-06 15:53:00,13122.0
565784,2011-09-06 16:02:00,15089.0
565785,2011-09-06 16:57:00,12461.0
565788,2011-09-07 08:18:00,13210.0
C565789,2011-09-07 09:07:00,16735.0
565790,2011-09-07 09:15:00,16767.0
565791,2011-09-07 09:33:00,16029.0
565792,2011-09-07 09:37:00,14397.0
565793,2011-09-07 09:40:00,16029.0
565794,2011-09-07 09:45:00,16029.0
565795,2011-09-07 09:57:00,17481.0
565796,2011-09-07 10:07:00,14916.0
565797,2011-09-07 10:15:00,
565798,2011-09-07 10:15:00,
C565799,2011-09-07 10:17:00,13999.0
565800,2011-09-07 10:23:00,14911.0
565801,2011-09-07 10:28:00,12685.0
565802,2011-09-07 10:36:00,17573.0
565803,2011-09-07 10:38:00,17735.0
C565804,2011-09-07 10:50:00,17491.0
565805,2011-09-07 10:51:00,18229.0
565806,2011-09-07 10:51:00,15594.0
565807,2011-09-07 10:55:00,14334.0
565808,2011-09-07 10:56:00,16843.0
565835,2011-09-07 11:32:00,14452.0
565836,2011-09-07 11:41:00,17511.0
565838,2011-09-07 11:43:00,15071.0
565839,2011-09-07 11:46:00,13186.0
565840,2011-09-07 12:02:00,
565841,2011-09-07 12:04:00,
565842,2011-09-07 12:10:00,13808.0
C565843,2011-09-07 12:15:00,14606.0
565844,2011-09-07 12:19:00,17442.0
565845,2011-09-07 12:21:00,14709.0
565846,2011-09-07 12:41:00,14606.0
565847,2011-09-07 12:44:00,
C565848,2011-09-07 12:48:00,14606.0
565849,2011-09-07 12:50:00,14309.0
565850,2011-09-07 12:55:00,14530.0
565851,2011-09-07 13:06:00,14911.0
565852,2011-09-07 13:11:00,
565853,2011-09-07 13:19:00,13756.0
565854,2011-09-07 13:22:00,12490.0
565855,2011-09-07 13:30:00,15114.0
565856,2011-09-07 14:09:00,17345.0
565857,2011-09-07 14:13:00,14911.0
565858,2011-09-07 14:30:00,17949.0
565859,2011-09-07 14:40:00,16818.0
565860,2011-09-07 14:41:00,12748.0
565861,2011-09-07 14:47:00,17368.0
565862,2011-09-07 14:56:00,15885.0
565863,2011-09-07 15:00:00,17422.0
C565864,2011-09-07 15:00:00,15752.0
565865,2011-09-07 15:07:00,12637.0
565870,2011-09-07 15:10:00,16828.0
565877,2011-09-07 15:13:00,15189.0
565901,2011-09-07 15:34:00,13798.0
565914,2011-09-07 15:43:00,18093.0
565915,2011-09-07 15:52:00,15752.0
565916,2011-09-07 16:00:00,14156.0
565917,2011-09-07 16:15:00,
565918,2011-09-07 16:27:00,13249.0
565919,2011-09-07 16:48:00,
565920,2011-09-08 08:56:00,15298.0
565921,2011-09-08 09:13:00,13889.0
565922,2011-09-08 09:51:00,14116.0
565923,2011-09-08 10:00:00,17567.0
565924,2011-09-08 10:01:00,13026.0
565926,2011-09-08 10:02:00,13305.0
C565925,2011-09-08 10:02:00,12471.0
565927,2011-09-08 10:08:00,
565928,2011-09-08 10:09:00,
565929,2011-09-08 10:11:00,15488.0
565930,2011-09-08 10:32:00,12685.0
565931,2011-09-08 10:35:00,12683.0
565932,2011-09-08 10:35:00,16418.0
565933,2011-09-08 10:43:00,15885.0
565934,2011-09-08 10:45:00,18222.0
565935,2011-09-08 10:46:00,
565936,2011-09-08 10:49:00,15653.0
565937,2011-09-08 10:52:00,13468.0
565938,2011-09-08 10:54:00,
C565962,2011-09-08 11:25:00,14410.0
565967,2011-09-08 11:27:00,14646.0
565971,2011-09-08 11:27:00,13571.0
565975,2011-09-08 11:28:00,14646.0
565990,2011-09-08 11:44:00,13577.0
565993,2011-09-08 11:46:00,13013.0
565994,2011-09-08 11:46:00,13244.0
565995,2011-09-08 11:48:00,16076.0
566001,2011-09-08 11:53:00,13700.0
566005,2011-09-08 11:56:00,16426.0
566006,2011-09-08 12:01:00,13018.0
C566007,2011-09-08 12:03:00,16076.0
566008,2011-09-08 12:04:00,16426.0
566009,2011-09-08 12:04:00,16076.0
566010,2011-09-08 12:05:00,13700.0
C566011,2011-09-08 12:11:00,14688.0
C566012,2011-09-08 12:15:00,17243.0
566013,2011-09-08 12:16:00,17004.0
566014,2011-09-08 12:16:00,14688.0
566015,2011-09-08 12:19:00,16426.0
566016,2011-09-08 12:20:00,15144.0
566017,2011-09-08 12:27:00,13330.0
566018,2011-09-08 12:42:00,13137.0
566019,2011-09-08 12:44:00,17243.0
566020,2011-09-08 12:47:00,13925.0
566021,2011-09-08 12:47:00,15306.0
566022,2011-09-08 12:47:00,13925.0
566023,2011-09-08 12:48:00,12955.0
566024,2011-09-08 12:51:00,13871.0
566025,2011-09-08 12:55:00,17634.0
566026,2011-09-08 12:56:00,15618.0
566027,2011-09-08 12:57:00,15618.0
566028,2011-09-08 12:58:00,13848.0
566033,2011-09-08 13:07:00,16031.0
566035,2011-09-08 13:17:00,12839.0
C566036,2011-09-08 13:21:00,17811.0
566037,2011-09-08 13:26:00,13249.0
566038,2011-09-08 13:26:00,14511.0
566039,2011-09-08 13:38:00,14223.0
566040,2011-09-08 13:38:00,12540.0
566041,2011-09-08 13:48:00,13814.0
566042,2011-09-08 13:53:00,17811.0
566043,2011-09-08 13:54:00,13769.0
566044,2011-09-08 13:55:00,13769.0
566045,2011-09-08 13:57:00,15400.0
566046,2011-09-08 14:02:00,12971.0
566047,2011-09-08 14:19:00,17370.0
566048,2011-09-08 14:21:00,16558.0
566049,2011-09-08 14:28:00,15730.0
566050,2011-09-08 14:35:00,13854.0
566051,2011-09-08 14:42:00,15198.0
566052,2011-09-08 14:53:00,13199.0
566053,2011-09-08 14:57:00,14410.0
566054,2011-09-08 15:04:00,12592.0
566055,2011-09-08 15:05:00,15453.0
566056,2011-09-08 15:08:00,14410.0
566057,2011-09-08 15:16:00,17997.0
566058,2011-09-08 15:16:00,16682.0
566059,2011-09-08 15:22:00,12569.0
566060,2011-09-08 15:27:00,
566061,2011-09-08 15:36:00,13267.0
566062,2011-09-08 15:39:00,14522.0
566063,2011-09-08 15:41:00,16011.0
566064,2011-09-08 15:53:00,
566065,2011-09-08 16:14:00,
566066,2011-09-08 16:36:00,
566067,2011-09-08 16:36:00,
566068,2011-09-08 16:37:00,
C566071,2011-09-08 17:56:00,17997.0
566072,2011-09-08 18:33:00,
566073,2011-09-08 19:58:00,14562.0
566074,2011-09-09 08:48:00,12535.0
566075,2011-09-09 09:03:00,16173.0
566076,2011-09-09 09:13:00,12449.0
566077,2011-09-09 09:38:00,13441.0
